INDEX:10194:<int>,OrderID:10194:<string>,Order:10194:<DateTimeISO>,ShipDateTimeISO:10194:<DateTimeISO>,ShipMode:10194:<string>,CustomerID:10194:<string>,CustomerName:10194:<string>,Segment:10194:<string>,Country/Region:10194:<string>,City:10194:<string>,State/Province:10194:<string>,PostalCode:10194:<int>,Region:10194:<string>,ProductID:10194:<string>,Category:10194:<string>,Sub-Category:10194:<string>,ProductName:10194:<string>,Sales:10194:<string>,Quantity:10194:<string>,Discount:10194:<string>,Profit:10194:<string>
699,US-2021-138709,04-07-2021,09-07-2021,StandardClass,MS-17770,MaxwellSchwartz,Consumer,UnitedStates,Richmond,Virginia,23223,South,OFF-BI-10000145,OfficeSupplies,Binders,ZipperRingBinderPockets,15.6,5,0,7.644
700,US-2021-120096,04-07-2021,07-07-2021,FirstClass,KE-16420,KatrinaEdelman,Corporate,UnitedStates,Aurora,Colorado,80013,West,OFF-PA-10001977,OfficeSupplies,Paper,Xerox194,177.536,4,0.2,62.1376
701,US-2021-138709,04-07-2021,09-07-2021,StandardClass,MS-17770,MaxwellSchwartz,Consumer,UnitedStates,Richmond,Virginia,23223,South,OFF-PA-10004734,OfficeSupplies,Paper,SouthworthStructuresCollection,21.84,3,0,10.92
702,US-2021-103317,05-07-2021,08-07-2021,FirstClass,DM-13525,DonMiller,Corporate,UnitedStates,PalmCoast,Florida,32137,South,FUR-FU-10001591,Furniture,Furnishings,AdvantusPanelWallCertificateHolder-8.5x11,19.52,2,0.2,5.368
703,US-2021-103317,05-07-2021,08-07-2021,FirstClass,DM-13525,DonMiller,Corporate,UnitedStates,PalmCoast,Florida,32137,South,FUR-FU-10003192,Furniture,Furnishings,LuxoAdjustableTaskClampLamp,213.216,3,0.2,15.9912
704,US-2021-152849,05-07-2021,12-07-2021,StandardClass,DW-13195,DavidWiener,Corporate,UnitedStates,Knoxville,Tennessee,37918,South,OFF-AR-10002833,OfficeSupplies,Art,Newell322,4.368,3,0.2,0.3822
705,US-2021-107139,05-07-2021,11-07-2021,StandardClass,DP-13390,DennisPardue,HomeOffice,UnitedStates,LosAngeles,California,90004,West,OFF-BI-10001670,OfficeSupplies,Binders,VinylSectionalPostBinders,180.96,6,0.2,67.86
706,US-2021-103317,05-07-2021,08-07-2021,FirstClass,DM-13525,DonMiller,Corporate,UnitedStates,PalmCoast,Florida,32137,South,OFF-BI-10001787,OfficeSupplies,Binders,WilsonJonesFour-PocketPolyBinders,9.81,5,0.7,-6.867
707,US-2021-157784,05-07-2021,08-07-2021,FirstClass,MC-17845,MichaelChen,Consumer,UnitedStates,Jackson,Mississippi,39212,South,OFF-LA-10001934,OfficeSupplies,Labels,Avery516,14.62,2,0,6.8714
708,US-2021-157784,05-07-2021,08-07-2021,FirstClass,MC-17845,MichaelChen,Consumer,UnitedStates,Jackson,Mississippi,39212,South,OFF-PA-10000304,OfficeSupplies,Paper,Xerox1995,19.44,3,0,9.3312
709,US-2021-160444,05-07-2021,05-07-2021,SameDay,DC-12850,DanCampbell,Consumer,UnitedStates,Houston,Texas,77036,Central,OFF-ST-10000563,OfficeSupplies,Storage,FellowesBankersBoxStor/DrawerSteelPlus,281.424,11,0.2,-35.178
710,US-2021-160444,05-07-2021,05-07-2021,SameDay,DC-12850,DanCampbell,Consumer,UnitedStates,Houston,Texas,77036,Central,OFF-ST-10001522,OfficeSupplies,Storage,"GouldPlastics18-PocketPanelBin,34wx5-1/4dx20-1/2h",220.776,3,0.2,-44.1552
711,US-2021-157784,05-07-2021,08-07-2021,FirstClass,MC-17845,MichaelChen,Consumer,UnitedStates,Jackson,Mississippi,39212,South,TEC-AC-10003911,Technology,Accessories,NETGEARAC1750DualBandGigabitSmartWiFiRouter,479.97,3,0,163.1898
712,US-2021-147543,06-07-2021,12-07-2021,StandardClass,BC-11125,BeckyCastell,HomeOffice,UnitedStates,ElCajon,California,92020,West,FUR-CH-10000155,Furniture,Chairs,GlobalCometStackingArmlessChair,478.48,2,0.2,47.848
713,US-2021-134278,06-07-2021,08-07-2021,FirstClass,EP-13915,EmilyPhan,Consumer,UnitedStates,NewYorkCity,NewYork,10011,East,TEC-CO-10001046,Technology,Copiers,CanonImageclassD680Copier/Fax,559.992,1,0.2,174.9975
714,US-2021-138758,07-07-2021,11-07-2021,StandardClass,JL-15835,JohnLee,Consumer,UnitedStates,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002880,Furniture,Chairs,"GlobalHigh-BackLeatherTilter,Burgundy",172.186,2,0.3,-46.7362
715,US-2021-138758,07-07-2021,11-07-2021,StandardClass,JL-15835,JohnLee,Consumer,UnitedStates,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003039,Furniture,Furnishings,"HowardMiller11-1/2""DiameterGrantwoodWallClock",69.008,2,0.2,12.0764
716,US-2021-150301,08-07-2021,10-07-2021,FirstClass,MH-18025,MichelleHuthwaite,Consumer,UnitedStates,Buffalo,NewYork,14215,East,FUR-CH-10002647,Furniture,Chairs,"SituationsContouredFoldingChairs,4/Set",63.882,1,0.1,10.647
717,US-2021-100090,08-07-2021,12-07-2021,StandardClass,EB-13705,EdBraxton,Corporate,UnitedStates,SanFrancisco,California,94122,West,FUR-TA-10003715,Furniture,Tables,Hon2111InvitationSeriesCornerTable,502.488,3,0.2,-87.9354
718,US-2021-100090,08-07-2021,12-07-2021,StandardClass,EB-13705,EdBraxton,Corporate,UnitedStates,SanFrancisco,California,94122,West,OFF-BI-10001597,OfficeSupplies,Binders,"WilsonJonesLedger-Size,Piano-HingeBinder,2"",Blue",196.704,6,0.2,68.8464
719,US-2021-113271,09-07-2021,14-07-2021,StandardClass,DS-13030,DarrinSayre,HomeOffice,UnitedStates,SanFrancisco,California,94122,West,FUR-BO-10004218,Furniture,Bookcases,"BushHeritagePineCollection5-ShelfBookcase,AlbanyPineFinish,*SpecialOrder",119.833,1,0.15,7.049
720,US-2021-113271,09-07-2021,14-07-2021,StandardClass,DS-13030,DarrinSayre,HomeOffice,UnitedStates,SanFrancisco,California,94122,West,OFF-AR-10003251,OfficeSupplies,Art,PrangDrawingPencilSet,5.56,2,0,2.224
721,US-2021-113271,09-07-2021,14-07-2021,StandardClass,DS-13030,DarrinSayre,HomeOffice,UnitedStates,SanFrancisco,California,94122,West,OFF-BI-10002609,OfficeSupplies,Binders,AveryHiddenTabDividersforBindingSystems,14.304,6,0.2,4.6488
722,US-2021-114125,09-07-2021,13-07-2021,StandardClass,GH-14410,GaryHansen,HomeOffice,UnitedStates,LosAngeles,California,90049,West,OFF-BI-10003291,OfficeSupplies,Binders,WilsonJonesLeather-LikeBinderswithDublLockRoundRings,41.904,6,0.2,14.1426
723,US-2021-114125,09-07-2021,13-07-2021,StandardClass,GH-14410,GaryHansen,HomeOffice,UnitedStates,LosAngeles,California,90049,West,OFF-LA-10004559,OfficeSupplies,Labels,Avery49,2.88,1,0,1.4112
724,US-2021-165379,09-07-2021,15-07-2021,StandardClass,BM-11650,BrianMoss,Corporate,UnitedStates,Dallas,Texas,75217,Central,OFF-PA-10002245,OfficeSupplies,Paper,Xerox1895,14.352,3,0.2,4.485
725,US-2021-113271,09-07-2021,14-07-2021,StandardClass,DS-13030,DarrinSayre,HomeOffice,UnitedStates,SanFrancisco,California,94122,West,OFF-PA-10002365,OfficeSupplies,Paper,Xerox1967,32.4,5,0,15.552
726,US-2021-165379,09-07-2021,15-07-2021,StandardClass,BM-11650,BrianMoss,Corporate,UnitedStates,Dallas,Texas,75217,Central,OFF-PA-10003072,OfficeSupplies,Paper,"EurekaRecycledCopyPaper81/2""x11"",Ream",10.368,2,0.2,3.6288
727,US-2021-114125,09-07-2021,13-07-2021,StandardClass,GH-14410,GaryHansen,HomeOffice,UnitedStates,LosAngeles,California,90049,West,OFF-ST-10001505,OfficeSupplies,Storage,"PermaSTOR-ALLHangingFileBox,131/8""Wx121/4""Dx101/2""H",23.92,4,0,4.0664
728,US-2021-163552,11-07-2021,15-07-2021,StandardClass,LA-16780,LauraArmstrong,Corporate,UnitedStates,Hackensack,NewJersey,07601,East,FUR-CH-10003379,Furniture,Chairs,GlobalCommerceSeriesHigh-BackSwivel/TiltChairs,854.94,3,0,213.735
729,US-2021-163552,11-07-2021,15-07-2021,StandardClass,LA-16780,LauraArmstrong,Corporate,UnitedStates,Hackensack,NewJersey,07601,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4DiameterRoundWallClock,124.11,9,0,52.1262
730,US-2021-133305,11-07-2021,15-07-2021,StandardClass,MH-17455,MarkHamilton,Consumer,UnitedStates,NewYorkCity,NewYork,10011,East,OFF-BI-10002954,OfficeSupplies,Binders,Newell3-HolePunchedPlasticSlottedMagazineHoldersforBinders,18.28,5,0.2,6.398
731,US-2021-163552,11-07-2021,15-07-2021,StandardClass,LA-16780,LauraArmstrong,Corporate,UnitedStates,Hackensack,NewJersey,07601,East,OFF-LA-10001175,OfficeSupplies,Labels,Avery514,14.4,5,0,7.056
732,US-2021-163552,11-07-2021,15-07-2021,StandardClass,LA-16780,LauraArmstrong,Corporate,UnitedStates,Hackensack,NewJersey,07601,East,OFF-PA-10000474,OfficeSupplies,Paper,Easy-staplepaper,177.2,5,0,83.284
733,US-2021-123225,11-07-2021,14-07-2021,FirstClass,MN-17935,MichaelNguyen,Consumer,UnitedStates,ElPaso,Texas,79907,Central,OFF-PA-10000552,OfficeSupplies,Paper,Xerox200,10.368,2,0.2,3.6288
734,US-2021-133305,11-07-2021,15-07-2021,StandardClass,MH-17455,MarkHamilton,Consumer,UnitedStates,NewYorkCity,NewYork,10011,East,OFF-PA-10001970,OfficeSupplies,Paper,Xerox1881,49.12,4,0,23.0864
735,US-2021-123225,11-07-2021,14-07-2021,FirstClass,MN-17935,MichaelNguyen,Consumer,UnitedStates,ElPaso,Texas,79907,Central,TEC-PH-10000895,Technology,Phones,PolycomVVX310VoIPphone,575.968,4,0.2,43.1976
736,US-2021-163552,11-07-2021,15-07-2021,StandardClass,LA-16780,LauraArmstrong,Corporate,UnitedStates,Hackensack,NewJersey,07601,East,TEC-PH-10003885,Technology,Phones,CiscoSPA508G,197.97,3,0,57.4113
737,US-2021-166555,11-07-2021,14-07-2021,FirstClass,JK-15205,JamieKunitz,Consumer,UnitedStates,NiagaraFalls,NewYork,14304,East,TEC-PH-10004912,Technology,Phones,CiscoSPA1122PortPhoneAdapter,164.85,3,0,47.8065
738,US-2021-131310,12-07-2021,18-07-2021,StandardClass,CL-12565,ClayLudtke,Consumer,UnitedStates,Seattle,Washington,98115,West,FUR-CH-10001797,Furniture,Chairs,"SafcoChairConnectors,6/Carton",123.136,4,0.2,13.8528
739,US-2021-161508,12-07-2021,16-07-2021,StandardClass,PV-18985,PaulVanHugh,HomeOffice,UnitedStates,LeagueCity,Texas,77573,Central,FUR-CH-10002126,Furniture,Chairs,HonDeluxeFabricUpholsteredStackingChairs,512.358,3,0.3,-14.6388
740,US-2021-129924,12-07-2021,17-07-2021,StandardClass,AC-10420,AlyssaCrouse,Corporate,UnitedStates,SanFrancisco,California,94122,West,FUR-TA-10004575,Furniture,Tables,Hon5100SeriesWoodTables,698.352,3,0.2,-17.4588
741,US-2021-161508,12-07-2021,16-07-2021,StandardClass,PV-18985,PaulVanHugh,HomeOffice,UnitedStates,LeagueCity,Texas,77573,Central,OFF-AR-10003158,OfficeSupplies,Art,FluorescentHighlightersbyDixon,22.288,7,0.2,3.9004
742,US-2021-131310,12-07-2021,18-07-2021,StandardClass,CL-12565,ClayLudtke,Consumer,UnitedStates,Seattle,Washington,98115,West,OFF-BI-10003094,OfficeSupplies,Binders,Self-AdhesiveRingBinderLabels,11.264,4,0.2,3.8016
743,US-2021-129924,12-07-2021,17-07-2021,StandardClass,AC-10420,AlyssaCrouse,Corporate,UnitedStates,SanFrancisco,California,94122,West,OFF-BI-10003314,OfficeSupplies,Binders,TuffStuffRecycledRoundRingBinders,7.712,2,0.2,2.7956
744,US-2021-161508,12-07-2021,16-07-2021,StandardClass,PV-18985,PaulVanHugh,HomeOffice,UnitedStates,LeagueCity,Texas,77573,Central,OFF-FA-10001561,OfficeSupplies,Fasteners,StockwellPushPins,3.488,2,0.2,0.5668
745,US-2021-124807,12-07-2021,15-07-2021,SecondClass,ME-17725,MaxEngle,Consumer,UnitedStates,Chicago,Illinois,60610,Central,OFF-PA-10001526,OfficeSupplies,Paper,Xerox1949,35.856,9,0.2,12.9978
746,US-2021-161508,12-07-2021,16-07-2021,StandardClass,PV-18985,PaulVanHugh,HomeOffice,UnitedStates,LeagueCity,Texas,77573,Central,OFF-PA-10001804,OfficeSupplies,Paper,Xerox195,16.032,3,0.2,5.6112
747,US-2021-110184,12-07-2021,16-07-2021,StandardClass,BF-11170,BenFerrer,HomeOffice,UnitedStates,LosAngeles,California,90036,West,OFF-ST-10000107,OfficeSupplies,Storage,FellowesSuperStor/Drawer,249.75,9,0,44.955
748,US-2021-124807,12-07-2021,15-07-2021,SecondClass,ME-17725,MaxEngle,Consumer,UnitedStates,Chicago,Illinois,60610,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim25GB6xBlu-raySingleLayerRecordableDisc,1/Pack",23.84,4,0.2,3.278
749,US-2021-110184,12-07-2021,16-07-2021,StandardClass,BF-11170,BenFerrer,HomeOffice,UnitedStates,LosAngeles,California,90036,West,TEC-PH-10000439,Technology,Phones,GEDSLPhoneLineFilter,255.936,8,0.2,28.7928
750,US-2021-165862,13-07-2021,17-07-2021,StandardClass,GK-14620,GraceKelly,Corporate,UnitedStates,LosAngeles,California,90049,West,FUR-TA-10002855,Furniture,Tables,BevisRoundConferenceTableTop&SingleColumnBase,351.216,3,0.2,4.3902
751,US-2021-164182,14-07-2021,18-07-2021,StandardClass,ST-20530,ShuiTom,Consumer,UnitedStates,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,TensorTrackTreeFloorLamp,31.984,2,0.2,1.1994
752,US-2021-124464,14-07-2021,20-07-2021,StandardClass,SS-20515,ShirleySchmidt,HomeOffice,UnitedStates,Newark,Delaware,19711,East,OFF-AP-10000576,OfficeSupplies,Appliances,Belkin7OutletSurgeMasterII,39.48,1,0,11.0544
753,US-2021-164182,14-07-2021,18-07-2021,StandardClass,ST-20530,ShuiTom,Consumer,UnitedStates,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001044,OfficeSupplies,Art,"BOSTONRanger#55PencilSharpener,Black",41.584,2,0.2,4.6782
754,US-2021-109904,14-07-2021,17-07-2021,SecondClass,BF-10975,BarbaraFisher,Corporate,UnitedStates,NewYorkCity,NewYork,10009,East,OFF-AR-10004999,OfficeSupplies,Art,Newell315,17.94,3,0,4.485
755,US-2021-103905,14-07-2021,20-07-2021,StandardClass,AW-10930,ArthurWiediger,HomeOffice,UnitedStates,Aurora,Illinois,60505,Central,OFF-BI-10001098,OfficeSupplies,Binders,AccoD-RingBinderw/DublLock,29.932,7,0.8,-46.3946
756,US-2021-150532,14-07-2021,21-07-2021,StandardClass,PB-19150,PhilipBrown,Consumer,UnitedStates,Phoenix,Arizona,85023,West,OFF-ST-10000760,OfficeSupplies,Storage,EldonFold'NRollCartSystem,55.92,5,0.2,6.291
757,US-2021-103905,14-07-2021,20-07-2021,StandardClass,AW-10930,ArthurWiediger,HomeOffice,UnitedStates,Aurora,Illinois,60505,Central,TEC-PH-10001552,Technology,Phones,INeed's3dHelloKittyHybridSiliconeCaseCoverforHTCOneX4gwith3dHelloKittyStylusPenGreen/pink,38.272,4,0.2,3.8272
758,US-2021-164182,14-07-2021,18-07-2021,StandardClass,ST-20530,ShuiTom,Consumer,UnitedStates,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002070,Technology,Phones,GriffinGC36547PowerJoltSELightningCharger,13.494,1,0.4,-2.249
759,US-2021-164182,14-07-2021,18-07-2021,StandardClass,ST-20530,ShuiTom,Consumer,UnitedStates,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002583,Technology,Phones,iOttieHLCRIO102CarMount,23.988,2,0.4,-13.993
760,US-2021-115980,15-07-2021,19-07-2021,StandardClass,VW-21775,VictoriaWilson,Corporate,UnitedStates,SiouxFalls,SouthDakota,57103,Central,OFF-FA-10000304,OfficeSupplies,Fasteners,AdvantusPushPins,6.54,3,0,2.6814
761,US-2021-115980,15-07-2021,19-07-2021,StandardClass,VW-21775,VictoriaWilson,Corporate,UnitedStates,SiouxFalls,SouthDakota,57103,Central,TEC-AC-10003709,Technology,Accessories,Maxell4.7GBDVD-R5/Pack,2.97,3,0,1.3068
762,US-2021-123295,18-07-2021,18-07-2021,SameDay,AH-10120,AdrianHane,HomeOffice,UnitedStates,Tucson,Arizona,85705,West,FUR-CH-10002372,Furniture,Chairs,OfficeStar-ErgonomicallyDesignedKneeChair,259.136,4,0.2,-25.9136
763,US-2021-138198,18-07-2021,23-07-2021,StandardClass,JL-15130,JackLebron,Consumer,UnitedStates,NewRochelle,NewYork,10801,East,OFF-BI-10002103,OfficeSupplies,Binders,"CardinalSlant-DRingBinder,HeavyGaugeVinyl",13.904,2,0.2,4.5188
764,US-2021-150434,19-07-2021,24-07-2021,StandardClass,CA-12310,ChristineAbelman,Corporate,UnitedStates,Bristol,Connecticut,06010,East,FUR-TA-10004152,Furniture,Tables,"Barricks18""x48""Non-FoldingUtilityTablewithBottomStorageShelf",70.56,1,0.3,-4.032
765,US-2021-168158,19-07-2021,24-07-2021,StandardClass,EM-14140,EugeneMoren,HomeOffice,UnitedStates,GreatFalls,Montana,59405,West,OFF-BI-10001759,OfficeSupplies,Binders,"AccoPressboardCoverswithStorageHooks,147/8""x11"",DarkBlue",6.096,2,0.2,2.2098
766,US-2021-150434,19-07-2021,24-07-2021,StandardClass,CA-12310,ChristineAbelman,Corporate,UnitedStates,Bristol,Connecticut,06010,East,OFF-BI-10002160,OfficeSupplies,Binders,AccoHangingDataBinders,3.81,1,0,1.8288
767,US-2021-150434,19-07-2021,24-07-2021,StandardClass,CA-12310,ChristineAbelman,Corporate,UnitedStates,Bristol,Connecticut,06010,East,OFF-BI-10003694,OfficeSupplies,Binders,"Avery31/2""DisketteStoragePages,10/Pack",20.88,2,0,9.6048
768,US-2021-150434,19-07-2021,24-07-2021,StandardClass,CA-12310,ChristineAbelman,Corporate,UnitedStates,Bristol,Connecticut,06010,East,TEC-PH-10000895,Technology,Phones,PolycomVVX310VoIPphone,359.98,2,0,93.5948
769,US-2021-143903,20-07-2021,24-07-2021,StandardClass,KM-16375,KatherineMurray,HomeOffice,UnitedStates,Dallas,Texas,75217,Central,FUR-CH-10002024,Furniture,Chairs,HON5400SeriesTaskChairsforBigandTall,981.372,2,0.3,-140.196
770,US-2021-141726,20-07-2021,22-07-2021,FirstClass,CC-12145,CharlesCrestani,Consumer,UnitedStates,SanDiego,California,92105,West,FUR-FU-10003577,Furniture,Furnishings,Nu-DellLeatheretteFrames,43.02,3,0,15.4872
771,US-2021-143903,20-07-2021,24-07-2021,StandardClass,KM-16375,KatherineMurray,HomeOffice,UnitedStates,Dallas,Texas,75217,Central,FUR-FU-10003724,Furniture,Furnishings,WestinghouseClip-OnGooseneckLamps,16.74,5,0.6,-14.229
772,US-2021-127866,20-07-2021,23-07-2021,FirstClass,JD-15895,JonathanDoherty,Corporate,UnitedStates,Riverside,California,92503,West,OFF-AR-10003481,OfficeSupplies,Art,Newell348,13.12,4,0,3.8048
773,US-2021-142965,20-07-2021,20-07-2021,SameDay,SW-20245,ScotWooten,Consumer,UnitedStates,Springfield,Ohio,45503,East,OFF-BI-10000977,OfficeSupplies,Binders,IbicoPlasticSpiralBindingCombs,27.36,3,0.7,-21.888
774,US-2021-141726,20-07-2021,22-07-2021,FirstClass,CC-12145,CharlesCrestani,Consumer,UnitedStates,SanDiego,California,92105,West,OFF-BI-10001982,OfficeSupplies,Binders,WilsonJonesCustomBinderSpines&Labels,8.704,2,0.2,3.1552
775,US-2021-157546,20-07-2021,22-07-2021,FirstClass,RD-19720,RogerDemir,Consumer,UnitedStates,SanFrancisco,California,94122,West,OFF-BI-10002498,OfficeSupplies,Binders,ClearMylarReinforcingStrips,89.712,6,0.2,30.2778
776,US-2021-141726,20-07-2021,22-07-2021,FirstClass,CC-12145,CharlesCrestani,Consumer,UnitedStates,SanDiego,California,92105,West,OFF-PA-10000418,OfficeSupplies,Paper,Xerox189,104.85,1,0,50.328
777,US-2021-141726,20-07-2021,22-07-2021,FirstClass,CC-12145,CharlesCrestani,Consumer,UnitedStates,SanDiego,California,92105,West,OFF-PA-10002230,OfficeSupplies,Paper,Xerox1897,19.92,4,0,9.7608
778,US-2021-127866,20-07-2021,23-07-2021,FirstClass,JD-15895,JonathanDoherty,Corporate,UnitedStates,Riverside,California,92503,West,OFF-PA-10003971,OfficeSupplies,Paper,Xerox1965,11.96,2,0,5.8604
779,US-2021-157546,20-07-2021,22-07-2021,FirstClass,RD-19720,RogerDemir,Consumer,UnitedStates,SanFrancisco,California,94122,West,OFF-PA-10004569,OfficeSupplies,Paper,"WireboundMessageBooks,Two41/4""x5""FormsperPage",22.83,3,0,10.7301
780,US-2021-127866,20-07-2021,23-07-2021,FirstClass,JD-15895,JonathanDoherty,Corporate,UnitedStates,Riverside,California,92503,West,OFF-ST-10001490,OfficeSupplies,Storage,"HotFile7-Pocket,FloorStand",535.41,3,0,160.623
781,US-2021-142965,20-07-2021,20-07-2021,SameDay,SW-20245,ScotWooten,Consumer,UnitedStates,Springfield,Ohio,45503,East,OFF-ST-10002583,OfficeSupplies,Storage,FellowesNeatIdeasStorageCubes,25.984,1,0.2,-5.1968
782,US-2021-143903,20-07-2021,24-07-2021,StandardClass,KM-16375,KatherineMurray,HomeOffice,UnitedStates,Dallas,Texas,75217,Central,OFF-ST-10003306,OfficeSupplies,Storage,LetterSizeCart,342.864,3,0.2,38.5722
783,US-2021-127866,20-07-2021,23-07-2021,FirstClass,JD-15895,JonathanDoherty,Corporate,UnitedStates,Riverside,California,92503,West,TEC-AC-10000023,Technology,Accessories,"Maxell74MinuteCD-RSpindle,50/Pack",41.94,2,0,15.0984
784,US-2021-116932,21-07-2021,25-07-2021,StandardClass,ME-18010,MichelleEllison,Corporate,UnitedStates,SanFrancisco,California,94122,West,FUR-CH-10001215,Furniture,Chairs,GlobalTroyExecutiveLeatherLow-BackTilter,801.568,2,0.2,50.098
785,US-2021-129189,21-07-2021,25-07-2021,StandardClass,HM-14860,HarryMarie,Corporate,UnitedStates,Dallas,Texas,75217,Central,FUR-CH-10004997,Furniture,Chairs,HonEvery-DaySeriesMulti-TaskChairs,657.93,5,0.3,-93.99
786,US-2021-116932,21-07-2021,25-07-2021,StandardClass,ME-18010,MichelleEllison,Corporate,UnitedStates,SanFrancisco,California,94122,West,FUR-TA-10004175,Furniture,Tables,"Hon30""x60""TablewithLockingDrawer",272.848,1,0.2,27.2848
787,US-2021-129189,21-07-2021,25-07-2021,StandardClass,HM-14860,HarryMarie,Corporate,UnitedStates,Dallas,Texas,75217,Central,OFF-AP-10000124,OfficeSupplies,Appliances,Acco6OutletGuardianBasicSurgeSuppressor,4.992,3,0.8,-12.9792
788,US-2021-116932,21-07-2021,25-07-2021,StandardClass,ME-18010,MichelleEllison,Corporate,UnitedStates,SanFrancisco,California,94122,West,OFF-AR-10002067,OfficeSupplies,Art,Newell334,99.2,5,0,25.792
789,US-2021-129189,21-07-2021,25-07-2021,StandardClass,HM-14860,HarryMarie,Corporate,UnitedStates,Dallas,Texas,75217,Central,OFF-BI-10000494,OfficeSupplies,Binders,AccoEconomyFlexiblePolyRoundRingBinder,1.044,1,0.8,-1.827
790,US-2021-129189,21-07-2021,25-07-2021,StandardClass,HM-14860,HarryMarie,Corporate,UnitedStates,Dallas,Texas,75217,Central,OFF-EN-10003567,OfficeSupplies,Envelopes,"Inter-OfficeRecycledEnvelopes,BrownKraft,Button-String,10""x13"",100/Box",87.92,5,0.2,29.673
791,US-2021-109890,21-07-2021,27-07-2021,StandardClass,PG-18820,PatrickGardner,Consumer,UnitedStates,Omaha,Nebraska,68104,Central,TEC-PH-10004100,Technology,Phones,GriffinGC17055AuxiliaryAudioCable,35.98,2,0,10.0744
792,US-2021-117464,22-07-2021,24-07-2021,SecondClass,NP-18325,NaresjPatel,Consumer,UnitedStates,SanFrancisco,California,94122,West,FUR-CH-10000155,Furniture,Chairs,GlobalCometStackingArmlessChair,717.72,3,0.2,71.772
793,US-2021-117464,22-07-2021,24-07-2021,SecondClass,NP-18325,NaresjPatel,Consumer,UnitedStates,SanFrancisco,California,94122,West,FUR-TA-10004767,Furniture,Tables,SafcoDraftingTable,170.352,3,0.2,19.1646
794,US-2021-127691,22-07-2021,27-07-2021,StandardClass,EM-14065,ErinMull,Consumer,UnitedStates,NewYorkCity,NewYork,10024,East,OFF-AR-10002053,OfficeSupplies,Art,"PremiumWritingPencils,Soft,#2byCentralAssociationfortheBlind",5.96,2,0,1.6688
795,US-2021-117464,22-07-2021,24-07-2021,SecondClass,NP-18325,NaresjPatel,Consumer,UnitedStates,SanFrancisco,California,94122,West,OFF-AR-10003190,OfficeSupplies,Art,Newell32,11.52,4,0,3.2256
796,US-2021-122679,22-07-2021,28-07-2021,StandardClass,AB-10255,AlejandroBallentine,HomeOffice,UnitedStates,LosAngeles,California,90008,West,OFF-AR-10004757,OfficeSupplies,Art,CrayolaColoredPencils,19.68,6,0,6.4944
797,US-2021-117464,22-07-2021,24-07-2021,SecondClass,NP-18325,NaresjPatel,Consumer,UnitedStates,SanFrancisco,California,94122,West,OFF-ST-10003058,OfficeSupplies,Storage,EldonMobileMegaDataCartMegaStackableAdd-OnTrays,236.5,10,0,68.585
798,US-2021-164644,22-07-2021,24-07-2021,SecondClass,JL-15850,JohnLucas,Consumer,UnitedStates,Houston,Texas,77095,Central,OFF-ST-10003123,OfficeSupplies,Storage,FellowesBasesandTopsForStaxonsteel/High-StakSystems,26.632,1,0.2,1.3316
